layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy,eval_split
28,instruct_control,correctness_instruct,all,0.06,37277.8984375,149077.46459960938,98.85773514562956,0.387673944234848,
28,instruct_control,correctness_instruct,all,0.08,10781.8740234375,159859.33862304688,79.49246077724857,0.3320079445838928,
28,instruct_control,correctness_instruct,all,0.1,45586.76953125,205446.10815429688,81.72080674395262,0.6421470642089844,
28,instruct_control,correctness_instruct,all,0.12000000000000001,156691.34375,362137.4519042969,120.07209943776422,0.6075697541236877,
28,instruct_control,correctness_instruct,all,0.13999999999999999,207648.828125,569786.2800292969,161.9171014576007,0.6262425184249878,
28,instruct_control,correctness_instruct,all,0.16,204779.640625,774565.9206542969,192.58227763657305,0.35984092950820923,
28,instruct_control,correctness_instruct,all,0.18,117393.7890625,891959.7097167969,197.11816789321477,0.35984092950820923,
28,instruct_control,correctness_instruct,all,0.2,83506.2421875,975465.9519042969,194.00675256648705,0.3479125201702118,
28,instruct_control,correctness_instruct,all,0.25,113822.921875,1089288.8737792969,173.31565215263277,0.6308671236038208,
28,instruct_control,correctness_instruct,all,0.3,303069.09375,1392357.9675292969,184.61389121311282,0.638027012348175,
28,instruct_control,correctness_instruct,all,0.35,498374.90625,1890732.8737792969,214.88042661430808,0.6292760372161865,
28,instruct_control,correctness_instruct,all,0.39999999999999997,553994.3125,2444727.186279297,243.1112953738362,0.6428003311157227,
28,instruct_control,correctness_instruct,all,0.44999999999999996,522161.875,2966889.061279297,262.2548449818171,0.3579952120780945,
28,instruct_control,correctness_instruct,all,0.49999999999999994,247967.265625,3214856.326904297,255.75627103455028,0.3579952120780945,
28,instruct_control,correctness_instruct,all,0.5499999999999999,88721.078125,3303577.405029297,238.92221053224105,0.6523468494415283,
28,instruct_control,correctness_instruct,all,0.5999999999999999,154426.59375,3458003.998779297,229.2498010328359,0.6292760372161865,
28,instruct_control,correctness_instruct,all,0.6499999999999999,348463.0,3806466.998779297,232.93966090075864,0.638822615146637,
28,instruct_control,correctness_instruct,all,0.7,81142.265625,3887609.264404297,220.91199365861445,0.6284804940223694,
28,instruct_control,correctness_instruct,all,0.7499999999999998,122193.15625,4009802.420654297,212.6652039593899,0.6229116916656494,
28,instruct_control,correctness_instruct,all,0.7999999999999998,365026.1875,4374828.608154297,217.52329992811738,0.6348448395729065,
28,instruct_control,correctness_instruct,all,0.8499999999999999,58145.84765625,4432974.455810547,207.44884907157785,0.3754972219467163,
28,instruct_control,correctness_instruct,all,0.8999999999999999,38404.625,4471379.080810547,197.6212799792516,0.6467780470848083,
28,instruct_control,correctness_instruct,all,0.9499999999999997,259652.65625,4731031.737060547,198.09202097979932,0.6308671236038208,
28,instruct_control,correctness_instruct,all,0.9999999999999998,480275.34375,5211307.080810547,207.29145110622702,0.6340492963790894,
28,instruct_control,correctness_instruct,all,test,4283811.0,5211307.080810547,511.13363560434317,0.6469395160675049,test
28,instruct,multitask_dual,all,0.02,6181.354736328125,6181.354736328125,12.313455650056026,0.008964143693447113,
28,instruct,multitask_dual,all,0.04,345920.953125,352102.3078613281,350.35055508589863,0.07753478735685349,
28,instruct,multitask_dual,all,0.06,375309.34375,727411.6516113281,482.36846923828125,0.05367792956531048,
28,instruct,multitask_dual,all,0.08,468788.96875,1196200.6203613281,594.8287520444197,0.09443339332938194,
28,instruct,multitask_dual,all,0.1,321208.4140625,1517409.0344238281,603.5835459124216,0.1212723576463759,
28,instruct,multitask_dual,all,0.12000000000000001,259065.53125,1776474.5656738281,589.0167658069722,0.13047809153795242,
28,instruct,multitask_dual,all,0.13999999999999999,247318.2265625,2023792.7922363281,575.1045161228554,0.2634194754064083,
28,instruct,multitask_dual,all,0.16,192182.8046875,2215975.596923828,550.9635994340697,0.24453278444707394,
28,instruct,multitask_dual,all,0.18,254261.765625,2470237.362548828,545.9088094030559,0.215705756098032,
28,instruct,multitask_dual,all,0.2,237776.2890625,2708013.651611328,538.5866451096516,0.28727632015943527,
28,instruct,multitask_dual,all,0.25,391168.28125,3099181.932861328,493.10770610363215,0.2140015885233879,
28,instruct,multitask_dual,all,0.3,479775.5,3578957.432861328,474.5369176427112,0.2804295979440212,
28,instruct,multitask_dual,all,0.35,406264.65625,3985222.089111328,452.917614400651,0.21718376502394676,
28,instruct,multitask_dual,all,0.39999999999999997,438239.640625,4423461.729736328,439.882829130502,0.2947494015097618,
28,instruct,multitask_dual,all,0.44999999999999996,405379.7890625,4828841.518798828,426.84005293015366,0.31980904936790466,
28,instruct,multitask_dual,all,0.49999999999999994,379870.33203125,5208711.850830078,414.3764400023928,0.26093874499201775,
28,instruct,multitask_dual,all,0.5499999999999999,432940.75,5641652.600830078,408.01711150864816,0.28520286828279495,
28,instruct,multitask_dual,all,0.5999999999999999,338390.484375,5980043.085205078,396.44942224907703,0.29793158918619156,
28,instruct,multitask_dual,all,0.6499999999999999,306756.96875,6286800.053955078,384.7255402946624,0.3317422494292259,
28,instruct,multitask_dual,all,0.7,310449.34765625,6597249.401611328,374.8863167184526,0.33373109996318817,
28,instruct,multitask_dual,all,0.7499999999999998,310618.140625,6907867.542236328,366.36794177864374,0.34049323201179504,
28,instruct,multitask_dual,all,0.7999999999999998,303237.5078125,7211105.050048828,358.54738713448825,0.33412887156009674,
28,instruct,multitask_dual,all,0.8499999999999999,291153.46875,7502258.518798828,351.081403846639,0.39140811562538147,
28,instruct,multitask_dual,all,0.8999999999999999,240996.96875,7743255.487548828,342.22821035750144,0.3484486863017082,
28,instruct,multitask_dual,all,0.9499999999999997,224172.55078125,7967428.038330078,333.60248035548625,0.26451868563890457,
28,instruct,multitask_dual,all,0.9999999999999998,185715.12890625,8153143.167236328,324.3095929688277,0.366746224462986,
28,instruct,multitask_dual,all,test,1108709.53125,8153143.167236328,132.28845379429663,0.37233027815818787,test
28,instruct_control,multitask_dual,all,0.02,5092.898193359375,5092.898193359375,10.14521552462027,0.050796814262866974,
28,instruct_control,multitask_dual,all,0.04,435855.0625,440947.9606933594,438.7541897446362,0.05964214354753494,
28,instruct_control,multitask_dual,all,0.06,400460.4375,841408.3981933594,557.9631287754372,0.019880715757608414,
28,instruct_control,multitask_dual,all,0.08,480555.84375,1321964.2419433594,657.366604646126,0.06461232388392091,
28,instruct_control,multitask_dual,all,0.1,484519.375,1806483.6169433594,718.5694578135876,0.07952285930514336,
28,instruct_control,multitask_dual,all,0.12000000000000001,568769.125,2375252.7419433594,787.5506438804242,0.06772908568382263,
28,instruct_control,multitask_dual,all,0.13999999999999999,484028.078125,2859280.8200683594,812.5265189168398,0.06262425146996975,
28,instruct_control,multitask_dual,all,0.16,493644.828125,3352925.6481933594,833.6463570843757,0.09045725129544735,
28,instruct_control,multitask_dual,all,0.18,438242.25,3791167.8981933594,837.8271598217369,0.10934393294155598,
28,instruct_control,multitask_dual,all,0.2,439859.515625,4231027.413818359,841.4931212844788,0.06660039629787207,
28,instruct_control,multitask_dual,all,0.25,1031655.75,5262683.163818359,837.3402010848623,0.06881463900208473,
28,instruct_control,multitask_dual,all,0.3,1143778.625,6406461.788818359,849.4380520841103,0.062848050147295,
28,instruct_control,multitask_dual,all,0.35,1223564.25,7630026.038818359,867.1469529285555,0.040970563888549805,
28,instruct_control,multitask_dual,all,0.39999999999999997,1098760.625,8728786.66381836,868.0177668872673,0.0922832116484642,
28,instruct_control,multitask_dual,all,0.44999999999999996,1197089.625,9925876.28881836,877.3867487685282,0.048528240993618965,
28,instruct_control,multitask_dual,all,0.49999999999999994,1156059.5,11081935.78881836,881.6178034063929,0.064041368663311,
28,instruct_control,multitask_dual,all,0.5499999999999999,1265805.75,12347741.53881836,893.0166730902118,0.1070007961243391,
28,instruct_control,multitask_dual,all,0.5999999999999999,1001528.15625,13349269.69506836,884.9953391055661,0.030230707488954067,
28,instruct_control,multitask_dual,all,0.6499999999999999,987625.125,14336894.82006836,877.3572498664928,0.04534606263041496,
28,instruct_control,multitask_dual,all,0.7,1126111.5,15463006.32006836,878.6797545214433,0.0560859190300107,
28,instruct_control,multitask_dual,all,0.7499999999999998,1200745.8125,16663752.13256836,883.7842552409631,0.05926809646189213,
28,instruct_control,multitask_dual,all,0.7999999999999998,1287417.0,17951169.13256836,892.5601199566606,0.05966586992144585,
28,instruct_control,multitask_dual,all,0.8499999999999999,1100922.0625,19052091.19506836,891.5761708581758,0.05529037490487099,
28,instruct_control,multitask_dual,all,0.8999999999999999,1249326.46875,20301417.66381836,897.2605703093061,0.04773269686847925,
28,instruct_control,multitask_dual,all,0.9499999999999997,1183106.3125,21484523.97631836,899.5739218824418,0.08392999321222305,
28,instruct_control,multitask_dual,all,0.9999999999999998,1089031.46875,22573555.44506836,897.9138999629419,0.044152744114398956,
28,instruct_control,multitask_dual,all,test,7646658.5,22573555.44506836,912.3802052261067,0.06610189750790596,test
28,instruct,multitask_triple_instruct,all,0.02,5499.174987792969,5499.174987792969,10.954531848193165,0.22509961326917013,
28,instruct,multitask_triple_instruct,all,0.04,514696.453125,520195.62811279297,517.607590161983,0.2571239036818345,
28,instruct,multitask_triple_instruct,all,0.06,614663.109375,1134858.737487793,752.5588444879264,0.2723657873769601,
28,instruct,multitask_triple_instruct,all,0.08,631191.9375,1766050.674987793,878.1952635444022,0.2895957405368487,
28,instruct,multitask_triple_instruct,all,0.1,478325.8359375,2244376.510925293,892.7511976632032,0.18754140784343085,
28,instruct,multitask_triple_instruct,all,0.12000000000000001,410615.078125,2654991.589050293,880.3022510113703,0.20385126769542694,
28,instruct,multitask_triple_instruct,all,0.13999999999999999,330071.0031738281,2985062.592224121,848.2701313509864,0.2995361040035884,
28,instruct,multitask_triple_instruct,all,0.16,433360.859375,3418423.451599121,849.9312410738739,0.3896620000402133,
28,instruct,multitask_triple_instruct,all,0.18,327098.1171875,3745521.568786621,827.7395732125129,0.33598408351341885,
28,instruct,multitask_triple_instruct,all,0.2,183538.51904296875,3929060.08782959,781.4359760997593,0.3465871165196101,
28,instruct,multitask_triple_instruct,all,0.25,720738.5234375,4649798.61126709,739.8247591514861,0.4089101006587346,
28,instruct,multitask_triple_instruct,all,0.3,1002185.515625,5651984.12689209,749.4012366603142,0.4059930940469106,
28,instruct,multitask_triple_instruct,all,0.35,909362.4609375,6561346.58782959,745.692304560699,0.27075046052535373,
28,instruct,multitask_triple_instruct,all,0.39999999999999997,644957.3671875,7206303.95501709,716.6173384066318,0.32378678768873215,
28,instruct,multitask_triple_instruct,all,0.44999999999999996,446305.59375,7652609.54876709,676.4438741949165,0.42190400262673694,
28,instruct,multitask_triple_instruct,all,0.49999999999999994,592455.625,8245065.17376709,655.9319947308743,0.3752320408821106,
28,instruct,multitask_triple_instruct,all,0.5499999999999999,747237.9140625,8992303.08782959,650.3437540919642,0.43463270366191864,
28,instruct,multitask_triple_instruct,all,0.5999999999999999,870900.75,9863203.83782959,653.8851655946427,0.4150092750787735,
28,instruct,multitask_triple_instruct,all,0.6499999999999999,703798.26953125,10567002.10736084,646.6557803904803,0.35693448781967163,
28,instruct,multitask_triple_instruct,all,0.7,801666.41796875,11368668.52532959,646.0204867217633,0.43648899098237354,
28,instruct,multitask_triple_instruct,all,0.7499999999999998,651330.921875,12019999.44720459,637.4966559111424,0.408379723628362,
28,instruct,multitask_triple_instruct,all,0.7999999999999998,606224.21484375,12626223.66204834,627.7955281448061,0.47679658730824787,
28,instruct,multitask_triple_instruct,all,0.8499999999999999,681625.13671875,13307848.79876709,622.7642284976878,0.317157248655955,
28,instruct,multitask_triple_instruct,all,0.8999999999999999,344634.58203125,13652483.38079834,603.3980102889747,0.3439405957857768,
28,instruct,multitask_triple_instruct,all,0.9499999999999997,309067.03125,13961550.41204834,584.5811000313336,0.3651551256577174,
28,instruct,multitask_triple_instruct,all,0.9999999999999998,356638.48046875,14318188.89251709,569.5381421048962,0.46884114543596905,
28,instruct,multitask_triple_instruct,all,test,4343672.78125,14318188.89251709,518.2761939207732,0.46661099791526794,test
28,instruct_control,multitask_triple_instruct,all,0.02,6268.3096923828125,6268.3096923828125,12.486672693989666,0.24236389001210532,
28,instruct_control,multitask_triple_instruct,all,0.04,432217.12890625,438485.4385986328,436.30391900361474,0.2637508250772953,
28,instruct_control,multitask_triple_instruct,all,0.06,742367.078125,1180852.5167236328,783.0586980925947,0.20609674726923308,
28,instruct_control,multitask_triple_instruct,all,0.08,630204.4375,1811056.9542236328,900.5753128909164,0.18025181939204535,
28,instruct_control,multitask_triple_instruct,all,0.1,514305.984375,2325362.938598633,924.9653693709756,0.17362491289774576,
28,instruct_control,multitask_triple_instruct,all,0.12000000000000001,441514.4609375,2766877.399536133,917.3996682812111,0.23705180486043295,
28,instruct_control,multitask_triple_instruct,all,0.13999999999999999,581239.6796875,3348117.079223633,951.4399202113193,0.27302848423520726,
28,instruct_control,multitask_triple_instruct,all,0.16,607513.546875,3955630.626098633,983.4984152408337,0.2425447180867195,
28,instruct_control,multitask_triple_instruct,all,0.18,754765.125,4710395.751098633,1040.9714367068802,0.13783962031205496,
28,instruct_control,multitask_triple_instruct,all,0.2,733464.265625,5443860.016723633,1082.7088338750264,0.17362491165598234,
28,instruct_control,multitask_triple_instruct,all,0.25,1539579.5625,6983439.579223633,1111.128015787372,0.16176080207029978,
28,instruct_control,multitask_triple_instruct,all,0.3,1207493.3515625,8190932.930786133,1086.0425524776097,0.179527980585893,
28,instruct_control,multitask_triple_instruct,all,0.35,1054118.96875,9245051.899536133,1050.6934764787059,0.2744630003968875,
28,instruct_control,multitask_triple_instruct,all,0.39999999999999997,1445749.953125,10690801.852661133,1063.1266758811787,0.24184566860397658,
28,instruct_control,multitask_triple_instruct,all,0.44999999999999996,1650548.21875,12341350.071411133,1090.899856042706,0.25961283842722577,
28,instruct_control,multitask_triple_instruct,all,0.49999999999999994,1940802.5625,14282152.633911133,1136.2094378608697,0.14797135504583517,
28,instruct_control,multitask_triple_instruct,all,0.5499999999999999,1456019.3125,15738171.946411133,1138.2202897527397,0.1601697187870741,
28,instruct_control,multitask_triple_instruct,all,0.5999999999999999,1515629.640625,17253801.587036133,1143.847890946442,0.25855210175116855,
28,instruct_control,multitask_triple_instruct,all,0.6499999999999999,1536027.46875,18789829.055786133,1149.8579680427229,0.2537788438300292,
28,instruct_control,multitask_triple_instruct,all,0.7,1151975.9296875,19941804.985473633,1133.1858725692484,0.26915936917066574,
28,instruct_control,multitask_triple_instruct,all,0.7499999999999998,1662994.09375,21604799.079223633,1145.8392510858464,0.2505966567744811,
28,instruct_control,multitask_triple_instruct,all,0.7999999999999998,1452817.0,23057616.079223633,1146.4606244641823,0.2760540886471669,
28,instruct_control,multitask_triple_instruct,all,0.8499999999999999,1580389.125,24638005.204223633,1152.9788574207325,0.16494298726320267,
28,instruct_control,multitask_triple_instruct,all,0.8999999999999999,1234245.140625,25872250.344848633,1143.4743368182017,0.26067356392741203,
28,instruct_control,multitask_triple_instruct,all,0.9499999999999997,1462768.109375,27335018.454223633,1144.5387285610532,0.23335984473427138,
28,instruct_control,multitask_triple_instruct,all,0.9999999999999998,1615531.96875,28950550.422973633,1151.5732069599694,0.2391938380897045,
28,instruct_control,multitask_triple_instruct,all,test,9937131.5,28950550.422973633,1185.6737262856461,0.15988545243938765,test
28,base,attribute,suppression,0.02,1009.3240966796875,1009.3240966796875,5.638682104355796,0.0,
28,base,attribute,suppression,0.04,70244.8984375,71254.22253417969,199.0341411569265,0.21229049563407898,
28,base,attribute,suppression,0.06,92435.6015625,163689.8240966797,304.82276368096774,0.08379887789487839,
28,base,attribute,suppression,0.08,66024.59375,229714.4178466797,320.83019252329564,0.18994413316249847,
28,base,attribute,suppression,0.1,45939.78515625,275654.2030029297,307.9935229083013,0.12849161028862,
28,base,attribute,suppression,0.12000000000000001,44103.1640625,319757.3670654297,297.72566765868686,0.1731843501329422,
28,base,attribute,suppression,0.13999999999999999,38912.26171875,358669.6287841797,286.47733928448855,0.1741573065519333,
28,base,attribute,suppression,0.16,31702.9375,390372.5662841797,272.6065407012428,0.3333333432674408,
28,base,attribute,suppression,0.18,35641.44921875,426014.0155029297,264.44072967283034,0.31843575835227966,
28,base,attribute,suppression,0.2,15798.5830078125,441812.5985107422,246.8226807322582,0.3854748606681824,
28,base,attribute,suppression,0.25,31353.703125,473166.3016357422,211.51823944378282,0.39373600482940674,
28,base,attribute,suppression,0.3,17524.83203125,490691.1336669922,182.75274996908462,0.6049107313156128,
28,base,attribute,suppression,0.35,22716.59375,513407.7274169922,163.9232846158979,0.5861297845840454,
28,base,attribute,suppression,0.39999999999999997,19896.009765625,533303.7371826172,149.00914701945158,0.5055928230285645,
28,base,attribute,suppression,0.44999999999999996,42408.28515625,575712.0223388672,142.9630052989489,0.4352678656578064,
28,base,attribute,suppression,0.49999999999999994,38535.57421875,614247.5965576172,137.29271268610128,0.5190156698226929,
28,base,attribute,suppression,0.5499999999999999,36364.5234375,650612.1199951172,132.18450223387183,0.328125,
28,base,attribute,suppression,0.5999999999999999,25290.49609375,675902.6160888672,125.88985213053961,0.5950782895088196,
28,base,attribute,suppression,0.6499999999999999,43522.21484375,719424.8309326172,123.67626455778188,0.5491071939468384,
28,base,attribute,suppression,0.7,36728.7734375,756153.6043701172,120.694908917816,0.598214328289032,
28,base,attribute,suppression,0.7499999999999998,12805.2060546875,768958.8104248047,114.56478105256328,0.5749440789222717,
28,base,attribute,suppression,0.7999999999999998,19137.630859375,788096.4412841797,110.08471033442935,0.6308724880218506,
28,base,attribute,suppression,0.8499999999999999,26130.75,814227.1912841797,107.03657043304584,0.5245535969734192,
28,base,attribute,suppression,0.8999999999999999,26549.548828125,840776.7401123047,104.39244352027622,0.6196867823600769,
28,base,attribute,suppression,0.9499999999999997,18825.99609375,859602.7362060547,101.1059440374094,0.6272321939468384,
28,base,attribute,suppression,0.9999999999999998,8748.47265625,868351.2088623047,97.03332314921272,0.6107382774353027,
28,base,attribute,suppression,test,102588.4453125,868351.2088623047,34.37950580177614,0.6025469303131104,test
28,base,state,suppression,0.02,1035.1690673828125,1035.1690673828125,5.783067415546438,0.0,
28,base,state,suppression,0.04,53311.13671875,54346.30578613281,151.80532342495198,0.02793296054005623,
28,base,state,suppression,0.06,70018.2734375,124364.57922363281,231.59139520229573,0.07262569665908813,
28,base,state,suppression,0.08,95791.046875,220155.6260986328,307.4799247187609,0.016759775578975677,
28,base,state,suppression,0.1,80585.2578125,300740.8839111328,336.02333397891937,0.07821229100227356,
28,base,state,suppression,0.12000000000000001,72230.6875,372971.5714111328,347.27334395822425,0.05586592108011246,
28,base,state,suppression,0.13999999999999999,67941.5703125,440913.1417236328,352.167046105138,0.10674157738685608,
28,base,state,suppression,0.16,45488.33984375,486401.4815673828,339.66583908336787,0.06111111119389534,
28,base,state,suppression,0.18,48258.65625,534660.1378173828,331.88090491457655,0.08938547223806381,
28,base,state,suppression,0.2,42375.0234375,577035.1612548828,322.3660118742362,0.13966479897499084,
28,base,state,suppression,0.25,188694.390625,765729.5518798828,342.3019901117044,0.09619686752557755,
28,base,state,suppression,0.3,139622.828125,905352.3800048828,337.18896834446286,0.0602678582072258,
28,base,state,suppression,0.35,125042.9453125,1030395.3253173828,328.98956747042877,0.17673377692699432,
28,base,state,suppression,0.39999999999999997,90455.578125,1120850.9034423828,313.17432339826286,0.12527963519096375,
28,base,state,suppression,0.44999999999999996,125069.5703125,1245920.4737548828,309.3917242996977,0.125,
28,base,state,suppression,0.49999999999999994,95044.046875,1340964.5206298828,299.7238535158433,0.11185682564973831,
28,base,state,suppression,0.5499999999999999,90726.4375,1431690.9581298828,290.8758549634057,0.0736607164144516,
28,base,state,suppression,0.5999999999999999,89944.6953125,1521635.6534423828,283.4113714737163,0.14988814294338226,
28,base,state,suppression,0.6499999999999999,71306.8359375,1592942.4893798828,273.84261464326676,0.1071428656578064,
28,base,state,suppression,0.7,55496.2421875,1648438.7315673828,263.1187121416413,0.2745535969734192,
28,base,state,suppression,0.7499999999999998,60064.0625,1708502.7940673828,254.54451639859695,0.17225950956344604,
28,base,state,suppression,0.7999999999999998,55952.671875,1764455.4659423828,246.46675037608364,0.281879186630249,
28,base,state,suppression,0.8499999999999999,54195.52734375,1818650.9932861328,239.0759817649708,0.1919642984867096,
28,base,state,suppression,0.8999999999999999,66915.3203125,1885566.3135986328,234.11550951063234,0.12975391745567322,
28,base,state,suppression,0.9499999999999997,42216.9765625,1927783.2901611328,226.74468244661642,0.3370535969734192,
28,base,state,suppression,0.9999999999999998,47321.1796875,1975104.4698486328,220.70672363936,0.27293065190315247,
28,base,state,suppression,test,270492.4375,1975104.4698486328,90.64759969839142,0.22955764830112457,test
28,base,correctness_base,suppression,0.02,170.65185546875,170.65185546875,0.9533623210544693,0.3743016719818115,
28,base,correctness_base,suppression,0.04,38232.203125,38402.85498046875,107.27054463818087,0.7932960391044617,
28,base,correctness_base,suppression,0.06,37974.62890625,76377.48388671875,142.22995137191575,0.7877094745635986,
28,base,correctness_base,suppression,0.08,19685.412109375,96062.89599609375,134.16605586046614,0.8659217357635498,
28,base,correctness_base,suppression,0.1,2808.94580078125,98871.841796875,110.4713316166201,0.8435754179954529,
28,base,correctness_base,suppression,0.12000000000000001,3448.8427734375,102320.6845703125,95.27065602449953,0.8603351712226868,
28,base,correctness_base,suppression,0.13999999999999999,19888.046875,122208.7314453125,97.61080786366813,0.7359550595283508,
28,base,correctness_base,suppression,0.16,20995.8046875,143204.5361328125,100.00316769051152,0.8055555820465088,
28,base,correctness_base,suppression,0.18,26601.677734375,169806.2138671875,105.40422958857076,0.7932960391044617,
28,base,correctness_base,suppression,0.2,20810.59765625,190616.8115234375,106.48983883990921,0.832402229309082,
28,base,correctness_base,suppression,0.25,65341.671875,255958.4833984375,114.42042172482678,0.7762863636016846,
28,base,correctness_base,suppression,0.3,38823.06640625,294781.5498046875,109.78828670565642,0.8236607313156128,
28,base,correctness_base,suppression,0.35,77568.859375,372350.4091796875,118.88582668572398,0.1879194676876068,
28,base,correctness_base,suppression,0.39999999999999997,10686.98046875,383037.3896484375,107.02357911384115,0.46979865431785583,
28,base,correctness_base,suppression,0.44999999999999996,94860.2890625,477897.6787109375,118.67337440053079,0.8125000596046448,
28,base,correctness_base,suppression,0.49999999999999994,136605.90625,614503.5849609375,137.34992958447418,0.744966447353363,
28,base,correctness_base,suppression,0.5499999999999999,97972.7421875,712476.3271484375,144.75341876238065,0.7834821939468384,
28,base,correctness_base,suppression,0.5999999999999999,146056.609375,858532.9365234375,159.90555718447337,0.7941834330558777,
28,base,correctness_base,suppression,0.6499999999999999,155251.96875,1013784.9052734375,174.2796811541065,0.7901785969734192,
28,base,correctness_base,suppression,0.7,115092.1953125,1128877.1005859375,180.1878851693436,0.7767857313156128,
28,base,correctness_base,suppression,0.7499999999999998,101301.1171875,1230178.2177734375,183.28042577077437,0.8210290670394897,
28,base,correctness_base,suppression,0.7999999999999998,93946.1875,1324124.4052734375,184.95940847512747,0.1812080591917038,
28,base,correctness_base,suppression,0.8499999999999999,117282.0703125,1441406.4755859375,189.484221846449,0.1540178656578064,
28,base,correctness_base,suppression,0.8999999999999999,6213.62158203125,1447620.0971679688,179.73927205959384,0.6152125597000122,
28,base,correctness_base,suppression,0.9499999999999997,62695.09375,1510315.1909179688,177.64234190989987,0.7656250596046448,
28,base,correctness_base,suppression,0.9999999999999998,42262.69140625,1552577.8823242188,173.4917736422191,0.8008948564529419,
28,base,correctness_base,suppression,test,316568.59375,1552577.8823242188,106.08867082774799,0.7952412962913513,test
28,base,multitask_dual,suppression,0.02,2008.5081176757812,2008.5081176757812,11.220715741205481,0.016759776044636965,
28,base,multitask_dual,suppression,0.04,140688.375,142696.88311767578,398.59464558009995,0.053072623908519745,
28,base,multitask_dual,suppression,0.06,152189.5859375,294886.4690551758,549.1368138830089,0.14804469048976898,
28,base,multitask_dual,suppression,0.08,123421.41015625,418307.8792114258,584.2288815802036,0.11452513560652733,
28,base,multitask_dual,suppression,0.1,144193.640625,562501.5198364258,628.4933182529898,0.11173184216022491,
28,base,multitask_dual,suppression,0.12000000000000001,122260.55859375,684762.0784301758,637.5810786128266,0.17039105668663979,
28,base,multitask_dual,suppression,0.13999999999999999,117454.7578125,802216.8362426758,640.7482717593257,0.078651687130332,
28,base,multitask_dual,suppression,0.16,74811.8984375,877028.7346801758,612.4502337152065,0.26944445446133614,
28,base,multitask_dual,suppression,0.18,94626.4453125,971655.1799926758,603.1379143343736,0.17318434547632933,
28,base,multitask_dual,suppression,0.2,63514.78515625,1035169.9651489258,578.3072430999586,0.24860334396362305,
28,base,multitask_dual,suppression,0.25,175437.6015625,1210607.5667114258,541.1745939702395,0.2897091805934906,
28,base,multitask_dual,suppression,0.3,163954.28125,1374561.8479614258,511.9410979372163,0.2868303656578064,
28,base,multitask_dual,suppression,0.35,144361.44140625,1518923.2893676758,484.96912176490287,0.3187919370830059,
28,base,multitask_dual,suppression,0.39999999999999997,188063.52734375,1706986.8167114258,476.94518488723827,0.31767337024211884,
28,base,multitask_dual,suppression,0.44999999999999996,138999.53515625,1845986.3518676758,458.4023719562145,0.3649553582072258,
28,base,multitask_dual,suppression,0.49999999999999994,132954.228515625,1978940.5803833008,442.3202012479438,0.31991051882505417,
28,base,multitask_dual,suppression,0.5499999999999999,105059.318359375,2083999.8987426758,423.40509929757735,0.3437500074505806,
28,base,multitask_dual,suppression,0.5999999999999999,111908.29296875,2195908.191711426,408.997614399595,0.34675613790750504,
28,base,multitask_dual,suppression,0.6499999999999999,97229.365234375,2293137.556945801,394.2130921343993,0.2901785746216774,
28,base,multitask_dual,suppression,0.7,94984.1552734375,2388121.7122192383,381.1846308410596,0.3861607313156128,
28,base,multitask_dual,suppression,0.7499999999999998,102585.3671875,2490707.0794067383,371.08269955404324,0.3657718077301979,
28,base,multitask_dual,suppression,0.7999999999999998,88468.25,2579175.3294067383,360.27033515948295,0.41051455587148666,
28,base,multitask_dual,suppression,0.8499999999999999,80168.466796875,2659343.7962036133,349.59166507211955,0.3794642984867096,
28,base,multitask_dual,suppression,0.8999999999999999,63764.30615234375,2723108.102355957,338.10629530121145,0.45413871109485626,
28,base,multitask_dual,suppression,0.9499999999999997,53286.181640625,2776394.283996582,326.5577845208871,0.485491082072258,
28,base,multitask_dual,suppression,0.9999999999999998,74493.8203125,2850888.104309082,318.5705781996963,0.4049216955900192,
28,base,multitask_dual,suppression,test,276868.93359375,2850888.104309082,92.78449517216823,0.44353219866752625,test
28,base,multitask_triple_base,suppression,0.02,1818.6814575195312,1818.6814575195312,10.160231606254365,0.29050279160340625,
28,base,multitask_triple_base,suppression,0.04,144627.671875,146446.35333251953,409.0680260684903,0.11918062965075175,
28,base,multitask_triple_base,suppression,0.06,225255.16796875,371701.52130126953,692.1816039129786,0.1154562346637249,
28,base,multitask_triple_base,suppression,0.08,189869.6015625,561571.1228637695,784.3172107035888,0.39851022449632484,
28,base,multitask_triple_base,suppression,0.1,152235.203125,713806.3259887695,797.5489675852174,0.38547485570112866,
28,base,multitask_triple_base,suppression,0.12000000000000001,164538.609375,878344.9353637695,817.8258243610517,0.4040968244274457,
28,base,multitask_triple_base,suppression,0.13999999999999999,190414.2421875,1068759.1775512695,853.64151561603,0.35955055927236873,
28,base,multitask_triple_base,suppression,0.16,160632.1484375,1229391.3259887695,858.5134958022134,0.39444445197780925,
28,base,multitask_triple_base,suppression,0.18,135878.4609375,1365269.7869262695,847.467279283842,0.40037242074807483,
28,base,multitask_triple_base,suppression,0.2,128534.66015625,1493804.4470825195,834.5276240684467,0.3966480369369189,
28,base,multitask_triple_base,suppression,0.25,349452.90234375,1843257.3494262695,823.9862983577423,0.43027592202027637,
28,base,multitask_triple_base,suppression,0.3,223206.4921875,2066463.8416137695,769.6327156848304,0.4397321591774623,
