layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy
24,instruct,attribute,all,0.13999999999999999,43816.25,502253.2229003906,107.02178199454308,0.41430699825286865
24,instruct,attribute,all,0.16,51509.07421875,553762.2971191406,103.25606882698874,0.28358209133148193
24,instruct,attribute,all,0.18,32118.84765625,585881.1447753906,97.11273740682755,0.45373135805130005
24,instruct,attribute,all,0.2,35628.39453125,621509.5393066406,92.70727018297146,0.49925485253334045
24,instruct,attribute,all,0.25,64895.78125,686405.3205566406,81.90994278718861,0.42482101917266846
24,instruct,attribute,all,0.3,72012.5546875,758417.8752441406,75.41943866787396,0.39140811562538147
24,instruct,attribute,all,0.35,121428.3984375,879846.2736816406,74.99542053201847,0.5113365054130554
24,instruct,attribute,all,0.39999999999999997,52208.16796875,932054.4416503906,69.51480024242173,0.40811458230018616
24,instruct,attribute,all,0.44999999999999996,40794.05859375,972848.5002441406,64.49539248502656,0.44689738750457764
24,instruct,attribute,all,0.49999999999999994,26290.501953125,999139.0021972656,59.61449893778435,0.5566825866699219
24,instruct,attribute,all,0.5499999999999999,35383.69921875,1034522.7014160156,56.11122749991949,0.5360763072967529
24,instruct,attribute,all,0.5999999999999999,72913.8046875,1107436.5061035156,55.06073216842418,0.43377089500427246
24,instruct,attribute,all,0.6499999999999999,20829.509765625,1128266.0158691406,51.78145008348895,0.5357995629310608
24,instruct,attribute,all,0.7,40141.9921875,1168408.0080566406,49.79365046054296,0.5471360683441162
24,instruct,attribute,all,0.7499999999999998,17456.16796875,1185864.1760253906,47.16853649518279,0.5262529850006104
24,instruct,attribute,all,0.7999999999999998,21170.212890625,1207034.3889160156,45.01004545310869,0.5005967020988464
24,instruct,attribute,all,0.8499999999999999,33792.88671875,1240827.2756347656,43.548495266723954,0.6050119400024414
24,instruct,attribute,all,0.8999999999999999,63564.0703125,1304391.3459472656,43.23614789841445,0.560859203338623
24,instruct,attribute,all,0.9499999999999997,42195.90625,1346587.2521972656,42.285672859075696,0.5877088308334351
24,instruct,attribute,all,0.9999999999999998,44042.81640625,1390630.0686035156,41.48533959617898,0.5865155458450317
24,instruct_control,attribute,all,0.02,2370.765625,2370.765625,3.538456156716418,0.04029850661754608
24,instruct_control,attribute,all,0.04,139217.765625,141588.53125,105.66308302238807,0.11641791462898254
24,instruct_control,attribute,all,0.06,167096.703125,308685.234375,153.49837611884635,0.03725782409310341
24,instruct_control,attribute,all,0.08,108687.8671875,417373.1015625,155.67814306695263,0.09253731369972229
24,instruct_control,attribute,all,0.1,139107.390625,556480.4921875,166.01446664304893,0.15946349501609802
24,instruct_control,attribute,all,0.12000000000000001,118610.9921875,675091.484375,167.8496977560915,0.09850746393203735
24,instruct_control,attribute,all,0.13999999999999999,104837.4921875,779928.9765625,166.18985224003836,0.07898658514022827
24,instruct_control,attribute,all,0.16,143758.859375,923687.8359375,172.2334208348872,0.09402985125780106
24,instruct_control,attribute,all,0.18,142338.375,1066026.2109375,176.69918961337643,0.10447761416435242
24,instruct_control,attribute,all,0.2,131988.4375,1198014.6484375,178.70146903900655,0.14605067670345306
24,instruct_control,attribute,all,0.25,414005.25,1612019.8984375,192.36514301163484,0.1038186177611351
24,instruct_control,attribute,all,0.3,240924.375,1852944.2734375,184.2625570244133,0.0859188586473465
24,instruct_control,attribute,all,0.35,438695.34375,2291639.6171875,195.33239150933343,0.0960620567202568
24,instruct_control,attribute,all,0.39999999999999997,292596.84375,2584236.4609375,192.7383995329281,0.1640811562538147
24,instruct_control,attribute,all,0.44999999999999996,316662.625,2900899.0859375,192.31630110961947,0.03281623125076294
24,instruct_control,attribute,all,0.49999999999999994,299620.84375,3200519.9296875,190.96180964722555,0.0871121734380722
24,instruct_control,attribute,all,0.5499999999999999,369663.9375,3570183.8671875,193.64234241945545,0.07811567932367325
24,instruct_control,attribute,all,0.5999999999999999,354366.875,3924550.7421875,195.12508040508627,0.09546539932489395
24,instruct_control,attribute,all,0.6499999999999999,355041.21875,4279591.9609375,196.4106641395888,0.10560859739780426
24,instruct_control,attribute,all,0.7,294920.6875,4574512.6484375,194.95046445503942,0.1742243468761444
24,instruct_control,attribute,all,0.7499999999999998,311294.34375,4885806.9921875,194.33622338759398,0.10083532333374023
24,instruct_control,attribute,all,0.7999999999999998,316260.0,5202066.9921875,193.98392781397993,0.1640811562538147
24,instruct_control,attribute,all,0.8499999999999999,282280.40625,5484347.3984375,192.48051796713227,0.16229116916656494
24,instruct_control,attribute,all,0.8999999999999999,260820.765625,5745168.1640625,190.43283383812854,0.10083532333374023
24,instruct_control,attribute,all,0.9499999999999997,326209.78125,6071377.9453125,190.65404130357985,0.09725537151098251
24,instruct_control,attribute,all,0.9999999999999998,443873.53125,6515251.4765625,194.36327903590288,0.10739856958389282
24,instruct,state,all,0.02,3033.123779296875,3033.123779296875,4.527050416861007,0.026865672320127487
24,instruct,state,all,0.04,94940.7265625,97973.85034179688,73.11481368790811,0.02985074743628502
24,instruct,state,all,0.06,135556.484375,233530.33471679688,116.12647176369809,0.03874813765287399
24,instruct,state,all,0.08,122519.1171875,356049.4519042969,132.80471909895445,0.031343284994363785
24,instruct,state,all,0.1,125014.40625,481063.8581542969,143.51547080975445,0.022354694083333015
24,instruct,state,all,0.12000000000000001,104143.4609375,585207.3190917969,145.50157113172475,0.010447761043906212
24,instruct,state,all,0.13999999999999999,102412.2734375,687619.5925292969,146.52026263142912,0.08196721225976944
24,instruct,state,all,0.16,119459.6640625,807079.2565917969,150.49025854778984,0.09552238881587982
24,instruct,state,all,0.18,104598.3046875,911677.5612792969,151.11512701463565,0.04328358173370361
24,instruct,state,all,0.2,112766.28125,1024443.8425292969,152.81083569947745,0.10730253159999847
24,instruct,state,all,0.25,258780.21875,1283224.0612792969,153.12936292115714,0.03937947750091553
24,instruct,state,all,0.3,262302.875,1545526.9362792969,153.69201832530797,0.11515513807535172
24,instruct,state,all,0.35,260410.265625,1805937.2019042969,153.93259477534068,0.10202864557504654
24,instruct,state,all,0.39999999999999997,186962.890625,1992900.0925292969,148.63515009914207,0.08651551604270935
24,instruct,state,all,0.44999999999999996,171912.875,2164812.967529297,143.51716835914192,0.07995226979255676
24,instruct,state,all,0.49999999999999994,152945.84375,2317758.811279297,138.2910985250177,0.10739856958389282
24,instruct,state,all,0.5499999999999999,143121.296875,2460880.108154297,133.47508315638643,0.10733452439308167
24,instruct,state,all,0.5999999999999999,142400.390625,2603280.498779297,129.43273001438357,0.19033414125442505
24,instruct,state,all,0.6499999999999999,168995.515625,2772276.014404297,127.23282456305002,0.17661099135875702
24,instruct,state,all,0.7,111411.1015625,2883687.115966797,122.8931223510248,0.18735083937644958
24,instruct,state,all,0.7499999999999998,130718.3828125,3014405.498779297,119.89998404117962,0.17661099135875702
24,instruct,state,all,0.7999999999999998,103186.2578125,3117591.756591797,116.25430721526632,0.15095466375350952
24,instruct,state,all,0.8499999999999999,136482.59375,3254074.350341797,114.20609800097557,0.1640811562538147
24,instruct,state,all,0.8999999999999999,112668.96875,3366743.319091797,111.59611916509652,0.1575179100036621
24,instruct,state,all,0.9499999999999997,125292.6875,3492036.006591797,109.65727764458461,0.10680191218852997
24,instruct,state,all,0.9999999999999998,110462.59375,3602498.600341797,107.46990245940744,0.12768496572971344
24,instruct_control,state,all,0.02,2872.845458984375,2872.845458984375,4.2878290432602615,0.02985074743628502
24,instruct_control,state,all,0.04,72176.515625,75049.36108398438,56.00698588357043,0.04029850661754608
24,instruct_control,state,all,0.06,119430.9453125,194480.30639648438,96.70825778044971,0.04918032884597778
24,instruct_control,state,all,0.08,156794.78125,351275.0876464844,131.02390438138173,0.03283582255244255
24,instruct_control,state,all,0.1,135060.328125,486335.4157714844,145.08813119674355,0.01341281644999981
24,instruct_control,state,all,0.12000000000000001,144974.15625,631309.5720214844,156.9640905075794,0.023880597203969955
24,instruct_control,state,all,0.13999999999999999,117911.9609375,749221.5329589844,159.64660834412624,0.035767510533332825
24,instruct_control,state,all,0.16,121030.90625,870252.4392089844,162.26970710590797,0.02238805964589119
24,instruct_control,state,all,0.18,126904.9140625,997157.3532714844,165.28383114064053,0.04776119440793991
24,instruct_control,state,all,0.2,135207.3125,1132364.6657714844,168.90881052677273,0.01043219119310379
24,instruct_control,state,all,0.25,308087.6875,1440452.3532714844,171.89168893454467,0.0173031035810709
24,instruct_control,state,all,0.3,303805.0,1744257.3532714844,173.45439073901,0.013126492500305176
24,instruct_control,state,all,0.35,295106.0,2039363.3532714844,173.8291300095026,0.025059666484594345
24,instruct_control,state,all,0.39999999999999997,371857.875,2411221.2282714844,179.83451881499735,0.0435560867190361
24,instruct_control,state,all,0.44999999999999996,372422.5,2783643.7282714844,184.54280882202892,0.028042960911989212
24,instruct_control,state,all,0.49999999999999994,346184.875,3129828.6032714844,186.74395007586423,0.04116945341229439
24,instruct_control,state,all,0.5499999999999999,318522.96875,3448351.5720214844,187.0343099214343,0.041144900023937225
24,instruct_control,state,all,0.5999999999999999,417832.25,3866183.8220214844,192.2231304142338,0.049522675573825836
24,instruct_control,state,all,0.6499999999999999,256847.953125,4123031.7751464844,189.2253786381424,0.01909307949244976
24,instruct_control,state,all,0.7,305290.53125,4428322.306396484,188.7203198975702,0.09009546786546707
24,instruct_control,state,all,0.7499999999999998,302258.25,4730580.556396484,188.16198863993017,0.049522675573825836
24,instruct_control,state,all,0.7999999999999998,372970.875,5103551.431396484,190.31030433667019,0.040572792291641235
24,instruct_control,state,all,0.8499999999999999,357331.71875,5460883.150146484,191.6570087441296,0.010143198072910309
24,instruct_control,state,all,0.8999999999999999,285400.65625,5746283.806396484,190.46981359662183,0.044152747839689255
24,instruct_control,state,all,0.9499999999999997,315842.5625,6062126.368896484,190.36352233934633,0.010739857330918312
24,instruct_control,state,all,0.9999999999999998,375420.59375,6437546.962646484,192.04519443472702,0.019689738750457764
24,instruct,correctness_instruct,all,0.02,486.08258056640625,486.08258056640625,0.7254963889050839,0.5716418027877808
24,instruct,correctness_instruct,all,0.04,137581.59375,138067.6763305664,103.03557935116896,0.34925374388694763
24,instruct,correctness_instruct,all,0.06,5975.2685546875,144042.9448852539,71.62752107670508,0.3710879385471344
24,instruct,correctness_instruct,all,0.08,56417.4296875,200460.3745727539,74.77074769591717,0.6492537260055542
24,instruct,correctness_instruct,all,0.1,107828.7421875,308289.1167602539,91.97169354422849,0.6229508519172668
24,instruct,correctness_instruct,all,0.12000000000000001,138171.0,446460.1167602539,111.00450441577671,0.34925374388694763
24,instruct,correctness_instruct,all,0.13999999999999999,26794.6328125,473254.7495727539,100.84269115123672,0.3919523060321808
24,instruct,correctness_instruct,all,0.16,9484.009765625,482738.7593383789,90.01282105880644,0.6567164063453674
24,instruct,correctness_instruct,all,0.18,48482.546875,531221.3062133789,88.05259509586921,0.6507462859153748
24,instruct,correctness_instruct,all,0.2,87103.84375,618325.1499633789,92.23227177258039,0.6304023861885071
24,instruct,correctness_instruct,all,0.25,152629.390625,770954.5405883789,91.99934851889964,0.3281623125076294
24,instruct,correctness_instruct,all,0.3,25312.64453125,796267.1851196289,79.1832920763354,0.41467782855033875
24,instruct,correctness_instruct,all,0.35,10895.2275390625,807162.4126586914,68.80006926855535,0.5280429720878601
24,instruct,correctness_instruct,all,0.39999999999999997,283313.15625,1090475.5689086914,81.33021844486063,0.33770883083343506
24,instruct,correctness_instruct,all,0.44999999999999996,217968.390625,1308443.9595336914,86.74383184392013,0.6229116916656494
24,instruct,correctness_instruct,all,0.49999999999999994,326611.65625,1635055.6157836914,97.55701764819162,0.35262531042099
24,instruct,correctness_instruct,all,0.5499999999999999,204186.921875,1839242.5376586914,99.75823277424155,0.37268930673599243
24,instruct,correctness_instruct,all,0.5999999999999999,75350.765625,1914593.3032836914,95.19183131724215,0.6139618158340454
24,instruct,correctness_instruct,all,0.6499999999999999,167393.4375,2081986.7407836914,95.55219334451748,0.6306682825088501
24,instruct,correctness_instruct,all,0.7,235303.6875,2317290.4282836914,98.75518552242453,0.6312649250030518
24,instruct,correctness_instruct,all,0.7499999999999998,299976.125,2617266.5532836914,104.1035182882022,0.6324582695960999
24,instruct,correctness_instruct,all,0.7999999999999998,273396.0625,2890662.6157836914,107.79216973500732,0.3550119400024414
24,instruct,correctness_instruct,all,0.8499999999999999,88757.78125,2979420.3970336914,104.5667496238968,0.36455848813056946
24,instruct,correctness_instruct,all,0.8999999999999999,26523.4453125,3005943.8423461914,99.63684054314665,0.6449881196022034
24,instruct,correctness_instruct,all,0.9499999999999997,175591.078125,3181534.9204711914,99.90689026444313,0.6521480083465576
24,instruct,correctness_instruct,all,0.9999999999999998,262260.09375,3443795.0142211914,102.73544984401394,0.6235083937644958
24,instruct,multitask_dual,all,0.02,5090.1572265625,5090.1572265625,7.597249591884329,0.0
24,instruct,multitask_dual,all,0.04,137800.34375,142890.5009765625,106.6347022213153,0.10746268928050995
24,instruct,multitask_dual,all,0.06,129871.2421875,272761.7431640625,135.63487974344233,0.14754098653793335
24,instruct,multitask_dual,all,0.08,129558.984375,402320.7275390625,150.06368054422325,0.17761194705963135
24,instruct,multitask_dual,all,0.1,56512.96484375,458833.6923828125,136.88355978007533,0.20268256962299347
24,instruct,multitask_dual,all,0.12000000000000001,37269.9375,496103.6298828125,123.34749624137557,0.34328359365463257
24,instruct,multitask_dual,all,0.13999999999999999,42733.8359375,538837.4658203125,114.8172737737721,0.20715349912643433
24,instruct,multitask_dual,all,0.16,43908.6640625,582746.1298828125,108.6604754582906,0.4641790986061096
24,instruct,multitask_dual,all,0.18,75556.8359375,658302.9658203125,109.11701737449238,0.42388060688972473
24,instruct,multitask_dual,all,0.2,36510.40234375,694813.3681640625,103.64161219631004,0.3457525968551636
24,instruct,multitask_dual,all,0.25,55458.5234375,750271.8916015625,89.53125198109338,0.4988067150115967
24,instruct,multitask_dual,all,0.3,34509.93359375,784781.8251953125,78.04115206795072,0.3383055031299591
24,instruct,multitask_dual,all,0.35,34176.99609375,818958.8212890625,69.80555926432514,0.5316229462623596
24,instruct,multitask_dual,all,0.39999999999999997,40697.89453125,859656.7158203125,64.11520851881805,0.5322195887565613
24,instruct,multitask_dual,all,0.44999999999999996,57492.203125,917148.9189453125,60.80276577468261,0.5155131220817566
24,instruct,multitask_dual,all,0.49999999999999994,38889.67578125,956038.5947265625,57.042875580343825,0.5590692162513733
24,instruct,multitask_dual,all,0.5499999999999999,38079.09765625,994117.6923828125,53.91970995188005,0.5921288132667542
24,instruct,multitask_dual,all,0.5999999999999999,54951.2890625,1049068.9814453125,52.158752122771965,0.5190930962562561
24,instruct,multitask_dual,all,0.6499999999999999,39703.22265625,1088772.2041015625,49.968892748706345,0.5459427237510681
24,instruct,multitask_dual,all,0.7,63641.6796875,1152413.8837890625,49.11203425480769,0.3239856958389282
24,instruct,multitask_dual,all,0.7499999999999998,27555.6796875,1179969.5634765625,46.934074359673936,0.5208830833435059
24,instruct,multitask_dual,all,0.7999999999999998,23612.271484375,1203581.8349609375,44.88130047958152,0.5590692162513733
24,instruct,multitask_dual,all,0.8499999999999999,27291.017578125,1230872.8525390625,43.19913145471037,0.5835322141647339
24,instruct,multitask_dual,all,0.8999999999999999,45275.98046875,1276148.8330078125,42.30000440875775,0.4230310320854187
24,instruct,multitask_dual,all,0.9499999999999997,53248.2109375,1329397.0439453125,41.745864152781046,0.5548925995826721
24,instruct,multitask_dual,all,0.9999999999999998,17488.755859375,1346885.7998046875,40.18035857536134,0.5584725737571716
24,instruct,multitask_triple_instruct,all,0.02,4948.06689453125,4948.06689453125,7.385174469449627,0.0
24,instruct,multitask_triple_instruct,all,0.04,122887.890625,127835.95751953125,95.39996829815765,0.14179104566574097
24,instruct,multitask_triple_instruct,all,0.06,116386.203125,244222.16064453125,121.44314303556999,0.12667660415172577
24,instruct,multitask_triple_instruct,all,0.08,134347.359375,378569.52001953125,141.20459530754616,0.08059701323509216
24,instruct,multitask_triple_instruct,all,0.1,78369.953125,456939.47314453125,136.31845857533747,0.19821162521839142
24,instruct,multitask_triple_instruct,all,0.12000000000000001,86859.7109375,543799.1840820312,135.2061621287994,0.26119402050971985
24,instruct,multitask_triple_instruct,all,0.13999999999999999,35978.76953125,579777.9536132812,123.54100865401263,0.39344263076782227
24,instruct,multitask_triple_instruct,all,0.16,28161.56640625,607939.5200195312,113.35810554158704,0.5223880410194397
24,instruct,multitask_triple_instruct,all,0.18,34901.140625,642840.6606445312,106.5540627622296,0.4567164182662964
24,instruct,multitask_triple_instruct,all,0.2,26891.3984375,669732.0590820312,99.90036680817889,0.4083457589149475
24,instruct,multitask_triple_instruct,all,0.25,124403.4609375,794135.5200195312,94.76557518132832,0.30310264229774475
24,instruct,multitask_triple_instruct,all,0.3,86859.671875,880995.1918945312,87.60890929738775,0.23269690573215485
24,instruct,multitask_triple_instruct,all,0.35,65338.640625,946333.8325195312,80.66261784176025,0.3896181583404541
24,instruct,multitask_triple_instruct,all,0.39999999999999997,57278.8671875,1003612.6997070312,74.85178249604947,0.31742244958877563
24,instruct,multitask_triple_instruct,all,0.44999999999999996,54729.3671875,1058342.0668945312,70.1632237400246,0.4701670706272125
24,instruct,multitask_triple_instruct,all,0.49999999999999994,39165.5,1097507.5668945312,65.48374504143982,0.43377089500427246
24,instruct,multitask_triple_instruct,all,0.5499999999999999,42823.02734375,1140330.5942382812,61.85011630082341,0.45259392261505127
24,instruct,multitask_triple_instruct,all,0.5999999999999999,63923.38671875,1204253.9809570312,59.87440863904098,0.39797136187553406
24,instruct,multitask_triple_instruct,all,0.6499999999999999,21402.646484375,1225656.6274414062,56.25116469050467,0.5143198370933533
24,instruct,multitask_triple_instruct,all,0.7,31515.734375,1257172.3618164062,53.57649102136826,0.43794751167297363
24,instruct,multitask_triple_instruct,all,0.7499999999999998,26707.703125,1283880.0649414062,51.06718368169151,0.5686157941818237
24,instruct,multitask_triple_instruct,all,0.7999999999999998,34356.2265625,1318236.2915039062,49.15673981071359,0.5769689679145813
24,instruct,multitask_triple_instruct,all,0.8499999999999999,50014.390625,1368250.6821289062,48.02059039514639,0.5978520512580872
24,instruct,multitask_triple_instruct,all,0.8999999999999999,29805.34375,1398056.0258789062,46.34081427554464,0.6324582695960999
24,instruct,multitask_triple_instruct,all,0.9499999999999997,22568.470703125,1420624.4965820312,44.61059810274867,0.517899751663208
24,instruct,multitask_triple_instruct,all,0.9999999999999998,40872.53515625,1461497.0317382812,43.59944607077,0.6449881196022034
24,base,attribute,suppression,0.02,979.0049438476562,979.0049438476562,4.113466150620404,0.04621848836541176
24,base,attribute,suppression,0.04,46868.90234375,47847.907287597656,100.31007817106426,0.09623430669307709
24,base,attribute,suppression,0.06,53772.703125,101620.61041259766,141.92822683323695,0.10878660529851913
24,base,attribute,suppression,0.08,39239.62890625,140860.23931884766,147.65224247258664,0.31092438101768494
24,base,attribute,suppression,0.1,24469.162109375,165329.40142822266,138.58290144863594,0.28870293498039246
24,base,attribute,suppression,0.12000000000000001,20838.8828125,186168.28424072266,130.00578508430354,0.47698742151260376
24,base,attribute,suppression,0.13999999999999999,13215.4580078125,199383.74224853516,119.39146242427255,0.2857142984867096
24,base,attribute,suppression,0.16,25994.9453125,225378.68756103516,118.06112496649301,0.45606693625450134
24,base,attribute,suppression,0.18,14805.43359375,240184.12115478516,111.81756105902474,0.4686192274093628
24,base,attribute,suppression,0.2,15250.8720703125,255434.99322509766,107.0557389878867,0.4117647409439087
24,base,attribute,suppression,0.25,30423.345703125,285858.33892822266,95.82914479658822,0.3668341636657715
24,base,attribute,suppression,0.3,11171.810546875,297030.14947509766,82.96931549583734,0.5259631276130676
24,base,attribute,suppression,0.35,16930.107421875,313960.25689697266,75.18205385463905,0.5234899520874023
24,base,attribute,suppression,0.39999999999999997,23306.478515625,337266.73541259766,70.66137343653837,0.5678392052650452
24,base,attribute,suppression,0.44999999999999996,18799.833984375,356066.56939697266,66.30662372383104,0.47068676352500916
24,base,attribute,suppression,0.49999999999999994,13393.2822265625,369459.85162353516,61.92756480448125,0.5587248206138611
24,base,attribute,suppression,0.5499999999999999,20759.51171875,390219.36334228516,59.45746813077635,0.5745393633842468
24,base,attribute,suppression,0.5999999999999999,11273.0947265625,401492.45806884766,56.074365652073695,0.5577889680862427
24,base,attribute,suppression,0.6499999999999999,16892.3828125,418384.84088134766,53.93642398882914,0.6884422302246094
24,base,attribute,suppression,0.7,6839.8818359375,425224.72271728516,50.9068266152622,0.5956375598907471
24,base,attribute,suppression,0.7499999999999998,16911.228515625,442135.95123291016,49.4006649422246,0.6197654604911804
24,base,attribute,suppression,0.7999999999999998,15040.1943359375,457176.14556884766,47.88689070586023,0.6800670027732849
24,base,attribute,suppression,0.8499999999999999,12400.619140625,469576.76470947266,46.29564869461428,0.6157718300819397
24,base,attribute,suppression,0.8999999999999999,23348.5859375,492925.35064697266,45.89621514403842,0.5360133647918701
24,base,attribute,suppression,0.9499999999999997,15193.2529296875,508118.60357666016,44.81949400870249,0.4187604784965515
24,base,attribute,suppression,0.9999999999999998,9008.5361328125,517127.13970947266,43.33588701160418,0.49161073565483093
24,base,state,suppression,0.02,1165.4156494140625,1165.4156494140625,4.896704409302783,0.016806723549962044
24,base,state,suppression,0.04,31331.2265625,32496.642211914062,68.12713251973598,0.07949790358543396
24,base,state,suppression,0.06,30766.59765625,63263.23986816406,88.35648026279897,0.05857740342617035
24,base,state,suppression,0.08,46674.70703125,109937.94689941406,115.23893804970028,0.08403361588716507
24,base,state,suppression,0.1,42259.0859375,152197.03283691406,127.57504848022973,0.03765690326690674
24,base,state,suppression,0.12000000000000001,42861.71875,195058.75158691406,136.21421200203497,0.05857740342617035
24,base,state,suppression,0.13999999999999999,37202.8359375,232261.58752441406,139.07879492479884,0.05882353335618973
24,base,state,suppression,0.16,34895.18359375,267156.77111816406,139.94592515356945,0.0711297020316124
24,base,state,suppression,0.18,29309.552734375,296466.32385253906,138.01970384196417,0.0711297020316124
24,base,state,suppression,0.2,27920.80859375,324387.13244628906,135.95437235804235,0.18487395346164703
24,base,state,suppression,0.25,70814.21875,395201.35119628906,132.48452939868892,0.0837520956993103
24,base,state,suppression,0.3,62435.3046875,457636.65588378906,127.83146812396342,0.1675041913986206
24,base,state,suppression,0.35,66229.75,523866.40588378906,125.4469362748537,0.10906040668487549
24,base,state,suppression,0.39999999999999997,62193.45703125,586059.8629150391,122.78647871674818,0.07537688314914703
24,base,state,suppression,0.44999999999999996,52154.68359375,638214.5465087891,118.84814646346165,0.21775543689727783
24,base,state,suppression,0.49999999999999994,53257.6796875,691472.2261962891,115.90214988204644,0.17953020334243774
24,base,state,suppression,0.5499999999999999,44290.1328125,735762.3590087891,112.10762745829484,0.17420434951782227
24,base,state,suppression,0.5999999999999999,52265.28125,788027.6402587891,110.05972629312697,0.1909547746181488
24,base,state,suppression,0.6499999999999999,35199.234375,823226.8746337891,106.12696591901367,0.12897822260856628
24,base,state,suppression,0.7,31162.849609375,854389.7242431641,102.28537342788987,0.2567114233970642
24,base,state,suppression,0.7499999999999998,31411.671875,885801.3961181641,98.97222302996246,0.24455611407756805
24,base,state,suppression,0.7999999999999998,28536.04296875,914337.4390869141,95.77222573446257,0.13735343515872955
24,base,state,suppression,0.8499999999999999,32388.658203125,946726.0972900391,93.33787807256621,0.1375838965177536
24,base,state,suppression,0.8999999999999999,32062.318359375,978788.4156494141,91.13486179231043,0.22948072850704193
24,base,state,suppression,0.9499999999999997,31463.71875,1010252.1343994141,89.1110641615431,0.2378559410572052
24,base,state,suppression,0.9999999999999998,35978.68359375,1046230.8179931641,87.67542260899724,0.2281879186630249
24,base,correctness_base,suppression,0.02,250.07496643066406,250.07496643066406,1.050735153070017,0.3025210201740265
24,base,correctness_base,suppression,0.04,27113.92578125,27364.000747680664,57.36687787773724,0.17154811322689056
24,base,correctness_base,suppression,0.06,1363.0086669921875,28727.00941467285,40.1215215288727,0.8158995509147644
24,base,correctness_base,suppression,0.08,7880.2685546875,36607.27796936035,38.37240877291441,0.7689076066017151
24,base,correctness_base,suppression,0.1,13141.4140625,49748.69203186035,41.70049625470273,0.7824267745018005
24,base,correctness_base,suppression,0.12000000000000001,11192.6689453125,60941.36097717285,42.55681632484138,0.8284518718719482
24,base,correctness_base,suppression,0.13999999999999999,12419.765625,73361.12660217285,43.9288183246544,0.8487395644187927
24,base,correctness_base,suppression,0.16,16648.0859375,90009.21253967285,47.14992799354261,0.8242677450180054
24,base,correctness_base,suppression,0.18,25658.966796875,115668.17933654785,53.849245501186154,0.7991631627082825
24,base,correctness_base,suppression,0.2,7066.4228515625,122734.60218811035,51.43948121882244,0.8025210499763489
24,base,correctness_base,suppression,0.25,94584.0625,217318.66468811035,72.85238507814628,0.7973199486732483
24,base,correctness_base,suppression,0.3,82192.4140625,299511.07875061035,83.66231250017049,0.8073701858520508
24,base,correctness_base,suppression,0.35,95026.2109375,394537.28968811035,94.47732032761263,0.7802013754844666
24,base,correctness_base,suppression,0.39999999999999997,90710.75,485248.03968811035,101.66520839893366,0.7973199486732483
24,base,correctness_base,suppression,0.44999999999999996,75994.25,561242.2896881104,104.5143928655699,0.8207705020904541
24,base,correctness_base,suppression,0.49999999999999994,85238.4609375,646480.7506256104,108.36083651116499,0.8053691387176514
24,base,correctness_base,suppression,0.5499999999999999,104564.265625,751045.0162506104,114.43623590592874,0.7571189403533936
24,base,correctness_base,suppression,0.5999999999999999,59154.8515625,810199.8678131104,113.1564061191495,0.8408710360527039
24,base,correctness_base,suppression,0.6499999999999999,32149.3515625,842349.2193756104,108.59213863292644,0.7788944840431213
24,base,correctness_base,suppression,0.7,31430.228515625,873779.4478912354,104.60666202457026,0.781879186630249
24,base,correctness_base,suppression,0.7499999999999998,27878.20703125,901657.6549224854,100.74387205837826,0.8190954923629761
24,base,correctness_base,suppression,0.7999999999999998,45416.3359375,947073.9908599854,99.20121408400391,0.7839195728302002
24,base,correctness_base,suppression,0.8499999999999999,69055.359375,1016129.3502349854,100.18035593364738,0.7651006579399109
24,base,correctness_base,suppression,0.8999999999999999,62173.0546875,1078302.4049224854,100.4005963614977,0.805695116519928
24,base,correctness_base,suppression,0.9499999999999997,38579.5625,1116881.9674224854,98.51653589331264,0.7973199486732483
24,base,correctness_base,suppression,0.9999999999999998,49028.234375,1165910.2017974854,97.70470139926971,0.7936241626739502
24,base,multitask_dual,suppression,0.02,1590.7135009765625,1590.7135009765625,6.683670172170431,0.0
24,base,multitask_dual,suppression,0.04,48012.6640625,49603.37756347656,103.99030935739322,0.06694560497999191
24,base,multitask_dual,suppression,0.06,45257.94921875,94861.32678222656,132.48788656735553,0.0460251048207283
24,base,multitask_dual,suppression,0.08,31644.484375,126505.81115722656,132.60567207256454,0.11764706671237946
24,base,multitask_dual,suppression,0.1,29457.15234375,155962.96350097656,130.7317380561413,0.15899580717086792
24,base,multitask_dual,suppression,0.12000000000000001,23754.30859375,179717.27209472656,125.50088833430625,0.3765690326690674
24,base,multitask_dual,suppression,0.13999999999999999,19329.15234375,199046.42443847656,119.18947571166261,0.19327731430530548
24,base,multitask_dual,suppression,0.16,11436.1455078125,210482.56994628906,110.25802511591884,0.4142259359359741
24,base,multitask_dual,suppression,0.18,14572.4814453125,225055.05139160156,104.77423249143462,0.3933054208755493
24,base,multitask_dual,suppression,0.2,13403.9228515625,238458.97424316406,99.94089448581897,0.3907563090324402
24,base,multitask_dual,suppression,0.25,17715.8046875,256174.77893066406,85.87823631601209,0.5142378211021423
24,base,multitask_dual,suppression,0.3,14131.73046875,270306.50939941406,75.50461156408214,0.4891122281551361
24,base,multitask_dual,suppression,0.35,15433.34765625,285739.85705566406,68.4242952719502,0.5016778707504272
24,base,multitask_dual,suppression,0.39999999999999997,28123.0234375,313862.88049316406,65.75798878968449,0.5460636615753174
