cluster_id,size,suppression_pct,enhancement_pct,control_pct,top_states,top_attributes,base_accuracy,instruct_accuracy
220,61,9.836065573770492,50.81967213114754,39.34426229508197,"{'Tripura': 33, 'Odisha': 27, 'Jharkhand': 1}","{'Cultural_Common_Sense': 57, 'History': 3, 'Tourism': 1}",0.6557377049180327,0.6065573770491803
221,52,59.61538461538461,40.38461538461539,0.0,"{'Himachal_Pradesh': 39, 'Arunachal_Pradesh': 6, 'Uttar_Pradesh': 3}","{'Rituals_and_Ceremonies': 48, 'Cultural_Common_Sense': 3, 'Cuisine': 1}",0.4230769230769231,0.46153846153846156
222,110,30.0,29.09090909090909,40.909090909090914,"{'Sikkim': 48, 'Jammu_kashmir': 20, 'Uttar_Pradesh': 18}","{'Art': 107, 'History': 3}",0.7181818181818181,0.8363636363636363
223,89,12.359550561797752,26.96629213483146,60.67415730337079,"{'Tamil_Nadu': 80, 'Andhra_Pradesh': 7, 'Kerala': 2}","{'Religion': 47, 'Art': 27, 'Cultural_Common_Sense': 5}",0.8876404494382022,0.8876404494382022
224,51,21.568627450980394,27.450980392156865,50.98039215686274,"{'Manipur': 44, 'Delhi': 4, 'Telangana': 2}","{'Religion': 37, 'Tourism': 8, 'Festivals': 4}",0.5098039215686274,0.5686274509803921
225,121,38.01652892561984,12.396694214876034,49.586776859504134,"{'Telangana': 54, 'Sikkim': 37, 'Tamil_Nadu': 18}","{'Religion': 91, 'History': 21, 'Rituals_and_Ceremonies': 6}",0.8099173553719008,0.5950413223140496
226,61,42.62295081967213,49.18032786885246,8.19672131147541,"{'West_Bengal': 23, 'Himachal_Pradesh': 21, 'Andhra_Pradesh': 6}","{'Cuisine': 58, 'Tourism': 2, 'Cultural_Common_Sense': 1}",0.4098360655737705,0.5573770491803278
227,58,37.93103448275862,41.37931034482759,20.689655172413794,"{'Meghalaya': 25, 'Sikkim': 21, 'Andaman_and_Nicobar': 7}","{'Costume': 51, 'Cultural_Common_Sense': 3, 'Art': 2}",0.5862068965517241,0.6206896551724138
228,58,10.344827586206897,46.55172413793103,43.103448275862064,"{'Uttar_Pradesh': 39, 'Arunachal_Pradesh': 12, 'Madhya_Pradesh': 2}","{'Cuisine': 46, 'Rituals_and_Ceremonies': 4, 'Cultural_Common_Sense': 4}",0.7241379310344828,0.8103448275862069
229,61,37.704918032786885,62.295081967213115,0.0,"{'Himachal_Pradesh': 29, 'Arunachal_Pradesh': 21, 'Kerala': 6}","{'Cultural_Common_Sense': 37, 'Tourism': 21, 'History': 3}",0.7540983606557377,0.6229508196721312
230,78,56.41025641025641,12.82051282051282,30.76923076923077,"{'Andhra_Pradesh': 41, 'Tamil_Nadu': 18, 'Bihar': 6}","{'Art': 61, 'Costume': 13, 'Cultural_Common_Sense': 2}",0.8589743589743589,0.8461538461538461
231,64,26.5625,73.4375,0.0,"{'Assam': 59, 'Chhattisgarh': 3, 'Meghalaya': 2}","{'Costume': 53, 'Art': 8, 'Tourism': 3}",0.703125,0.578125
232,123,3.2520325203252036,80.48780487804879,16.260162601626014,"{'Uttarakhand': 121, 'Gujarat': 1, 'Uttar_Pradesh': 1}","{'Cuisine': 121, 'Tourism': 1, 'Cultural_Common_Sense': 1}",0.5772357723577236,0.7479674796747967
233,106,19.81132075471698,80.18867924528303,0.0,"{'Haryana': 91, 'Jharkhand': 6, 'Sikkim': 3}","{'Cuisine': 102, 'Tourism': 3, 'Language': 1}",0.4716981132075472,0.5471698113207547
234,62,24.193548387096776,72.58064516129032,3.225806451612903,"{'Chhattisgarh': 16, 'Bihar': 14, 'Uttarakhand': 13}","{'Cuisine': 42, 'Rituals_and_Ceremonies': 6, 'Cultural_Common_Sense': 5}",0.4838709677419355,0.6290322580645161
235,89,65.1685393258427,17.97752808988764,16.853932584269664,"{'West_Bengal': 42, 'Tamil_Nadu': 21, 'Andhra_Pradesh': 12}","{'Costume': 79, 'History': 5, 'Art': 4}",0.7752808988764045,0.7865168539325843
236,219,68.0365296803653,26.48401826484018,5.47945205479452,"{'Andhra_Pradesh': 55, 'Arunachal_Pradesh': 32, 'Uttarakhand': 28}","{'Costume': 183, 'Cultural_Common_Sense': 14, 'Art': 7}",0.6301369863013698,0.5388127853881278
