model,layer,cluster_id,size,suppression_count,enhancement_count,control_count,suppression_pct,enhancement_pct,control_pct,base_accuracy,instruct_accuracy,top_states,top_attributes
base,28,59,116,63,44,9,54.310344827586206,37.93103448275862,7.758620689655173,0.6120689655172413,0.5344827586206896,"{'Ladakh': 69, 'Uttarakhand': 29, 'Haryana': 14}","{'Personalities': 72, 'Language': 43, 'History': 1}"
base,28,60,51,21,11,19,41.17647058823529,21.568627450980394,37.254901960784316,0.6078431372549019,0.6666666666666666,"{'Maharashtra': 18, 'Karnataka': 12, 'Odisha': 11}","{'Festivals': 26, 'Rituals_and_Ceremonies': 15, 'Costume': 6}"
base,28,61,74,19,22,33,25.675675675675674,29.72972972972973,44.5945945945946,0.40540540540540543,0.6351351351351351,"{'Puducherry': 25, 'Telangana': 24, 'Rajasthan': 17}","{'Art': 51, 'Costume': 17, 'Cultural_Common_Sense': 4}"
base,28,62,88,36,12,40,40.909090909090914,13.636363636363635,45.45454545454545,0.7840909090909091,0.6136363636363636,"{'Telangana': 26, 'Rajasthan': 17, 'Jharkhand': 13}","{'Art': 84, 'Cultural_Common_Sense': 2, 'Language': 2}"
base,28,63,132,63,22,47,47.72727272727273,16.666666666666664,35.60606060606061,0.6893939393939394,0.5984848484848485,"{'Rajasthan': 27, 'Telangana': 21, 'Jharkhand': 13}","{'Art': 118, 'Cultural_Common_Sense': 5, 'Costume': 3}"
base,28,64,146,44,38,64,30.136986301369863,26.027397260273972,43.83561643835616,0.547945205479452,0.5821917808219178,"{'West_Bengal': 37, 'Tamil_Nadu': 34, 'Bihar': 12}","{'Art': 119, 'Costume': 7, 'Cultural_Common_Sense': 7}"
base,28,65,62,29,11,22,46.774193548387096,17.741935483870968,35.483870967741936,0.8870967741935484,0.6935483870967742,"{'Assam': 19, 'Rajasthan': 19, 'Puducherry': 10}","{'Art': 54, 'Cultural_Common_Sense': 6, 'Tourism': 1}"
base,28,66,75,35,30,10,46.666666666666664,40.0,13.333333333333334,0.5333333333333333,0.6133333333333333,"{'Uttar_Pradesh': 20, 'Assam': 19, 'Chhattisgarh': 13}","{'Art': 60, 'History': 12, 'Cultural_Common_Sense': 3}"
base,28,67,121,37,39,45,30.57851239669421,32.231404958677686,37.1900826446281,0.6198347107438017,0.6115702479338843,"{'Punjab': 21, 'Nagaland': 15, 'Uttarakhand': 13}","{'Dance_and_Music': 113, 'Cultural_Common_Sense': 4, 'Rituals_and_Ceremonies': 3}"
base,28,68,186,68,80,38,36.55913978494624,43.01075268817204,20.43010752688172,0.7634408602150538,0.7150537634408602,"{'Uttarakhand': 60, 'Arunachal_Pradesh': 22, 'Punjab': 22}","{'Language': 78, 'Personalities': 33, 'Cultural_Common_Sense': 33}"
base,28,69,86,1,60,25,1.1627906976744187,69.76744186046511,29.069767441860467,0.813953488372093,0.9534883720930233,"{'Haryana': 43, 'Punjab': 31, 'Uttarakhand': 7}","{'Language': 83, 'Cultural_Common_Sense': 2, 'History': 1}"
base,28,70,316,145,119,52,45.88607594936709,37.65822784810127,16.455696202531644,0.7025316455696202,0.6708860759493671,"{'Arunachal_Pradesh': 78, 'Uttarakhand': 45, 'Sikkim': 29}","{'Language': 305, 'Cultural_Common_Sense': 5, 'History': 4}"
base,28,71,94,57,22,15,60.63829787234043,23.404255319148938,15.957446808510639,0.8404255319148937,0.6170212765957447,"{'Andhra_Pradesh': 38, 'Telangana': 23, 'Jammu_kashmir': 18}","{'Art': 67, 'Sports': 25, 'History': 2}"
base,28,72,77,38,26,13,49.35064935064935,33.76623376623377,16.883116883116884,0.7142857142857143,0.7142857142857143,"{'Andhra_Pradesh': 31, 'Assam': 10, 'Telangana': 10}","{'Art': 44, 'Sports': 25, 'History': 6}"
base,28,73,96,51,22,23,53.125,22.916666666666664,23.958333333333336,0.6770833333333334,0.5104166666666666,"{'Sikkim': 43, 'Arunachal_Pradesh': 36, 'Bihar': 7}","{'Art': 73, 'Cultural_Common_Sense': 8, 'Tourism': 5}"
base,28,74,153,63,55,35,41.17647058823529,35.947712418300654,22.875816993464053,0.6339869281045751,0.7712418300653595,"{'Chandigarh': 46, 'Telangana': 28, 'Delhi': 26}","{'Tourism': 98, 'Festivals': 30, 'History': 14}"
base,28,75,60,32,9,19,53.333333333333336,15.0,31.666666666666664,0.6666666666666666,0.38333333333333336,"{'Sikkim': 18, 'Meghalaya': 15, 'Arunachal_Pradesh': 9}","{'Art': 59, 'Costume': 1}"
base,28,76,241,77,72,92,31.950207468879665,29.87551867219917,38.17427385892116,0.6929460580912863,0.6680497925311203,"{'Nagaland': 43, 'Andaman_and_Nicobar': 39, 'Meghalaya': 28}","{'Art': 228, 'Cultural_Common_Sense': 7, 'History': 2}"
base,28,77,74,22,15,37,29.72972972972973,20.27027027027027,50.0,0.9864864864864865,0.8783783783783784,"{'Uttarakhand': 70, 'Uttar_Pradesh': 4}","{'History': 38, 'Tourism': 22, 'Cultural_Common_Sense': 11}"
base,28,78,67,55,10,2,82.08955223880598,14.925373134328357,2.9850746268656714,0.4925373134328358,0.34328358208955223,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 56, 'Kerala': 5, 'Puducherry': 3}","{'Tourism': 64, 'Cultural_Common_Sense': 3}"
