cluster_id,size,suppression_pct,enhancement_pct,control_pct,top_states,top_attributes,base_accuracy,instruct_accuracy
53,58,32.758620689655174,8.620689655172415,58.620689655172406,"{'West_Bengal': 43, 'Arunachal_Pradesh': 12, 'Gujarat': 2}","{'Festivals': 40, 'Cultural_Common_Sense': 12, 'Dance_and_Music': 4}",0.7931034482758621,0.6206896551724138
54,152,41.44736842105263,36.84210526315789,21.710526315789476,"{'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 42, 'Rajasthan': 36, 'Himachal_Pradesh': 33}","{'Tourism': 47, 'Rituals_and_Ceremonies': 33, 'Art': 33}",0.5855263157894737,0.625
55,195,41.53846153846154,43.07692307692308,15.384615384615385,"{'Odisha': 48, 'Tripura': 33, 'Manipur': 33}","{'Tourism': 72, 'Dance_and_Music': 39, 'Cuisine': 33}",0.5538461538461539,0.5384615384615384
56,60,5.0,65.0,30.0,"{'Gujarat': 39, 'Telangana': 21}","{'Festivals': 33, 'Cuisine': 21, 'Tourism': 6}",0.6,0.75
57,54,55.55555555555556,44.44444444444444,0.0,"{'Arunachal_Pradesh': 33, 'Madhya_Pradesh': 21}","{'Language': 33, 'Festivals': 21}",0.5,0.6666666666666666
58,68,26.47058823529412,5.88235294117647,67.64705882352942,"{'Rajasthan': 54, 'Telangana': 14}","{'Art': 54, 'Dance_and_Music': 13, 'Rituals_and_Ceremonies': 1}",0.6470588235294118,0.6911764705882353
59,93,35.483870967741936,38.70967741935484,25.806451612903224,"{'Manipur': 24, 'Telangana': 21, 'Jharkhand': 18}","{'Personalities': 30, 'Cultural_Common_Sense': 21, 'Cuisine': 15}",0.6129032258064516,0.5161290322580645
60,77,19.480519480519483,70.12987012987013,10.38961038961039,"{'Chhattisgarh': 36, 'Tripura': 21, 'Telangana': 14}","{'Festivals': 36, 'Tourism': 24, 'Personalities': 14}",0.2727272727272727,0.4155844155844156
61,81,22.22222222222222,44.44444444444444,33.33333333333333,"{'West_Bengal': 57, 'Himachal_Pradesh': 12, 'Andhra_Pradesh': 12}","{'Cuisine': 36, 'Tourism': 33, 'History': 12}",0.7407407407407407,0.7777777777777778
62,52,28.846153846153843,40.38461538461539,30.76923076923077,"{'Rajasthan': 34, 'Maharashtra': 15, 'Haryana': 3}","{'Tourism': 36, 'Cultural_Common_Sense': 15, 'Cuisine': 1}",0.5961538461538461,0.5961538461538461
63,187,28.87700534759358,34.22459893048128,36.898395721925134,"{'Tripura': 33, 'Manipur': 30, 'Nagaland': 27}","{'Tourism': 108, 'History': 60, 'Cuisine': 10}",0.7219251336898396,0.7165775401069518
64,78,23.076923076923077,34.61538461538461,42.30769230769231,"{'Sikkim': 33, 'Jharkhand': 24, 'Telangana': 18}","{'Sports': 60, 'History': 18}",0.7307692307692307,0.6153846153846154
65,97,46.391752577319586,21.649484536082475,31.958762886597935,"{'Maharashtra': 28, 'Gujarat': 24, 'Telangana': 15}","{'Festivals': 27, 'Dance_and_Music': 24, 'Personalities': 16}",0.6288659793814433,0.5360824742268041
66,85,24.705882352941178,16.470588235294116,58.82352941176471,"{'Telangana': 56, 'Mizoram': 29}","{'Cultural_Common_Sense': 36, 'Tourism': 29, 'History': 20}",0.6823529411764706,0.5764705882352941
67,54,61.111111111111114,38.88888888888889,0.0,"{'Assam': 24, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 15, 'Tripura': 15}","{'Tourism': 30, 'Art': 24}",0.2777777777777778,0.3333333333333333
68,78,50.0,15.384615384615385,34.61538461538461,"{'Meghalaya': 57, 'Puducherry': 12, 'Delhi': 9}","{'Tourism': 69, 'Cuisine': 9}",0.7692307692307693,0.6153846153846154
69,117,35.8974358974359,48.717948717948715,15.384615384615385,"{'Sikkim': 33, 'Assam': 21, 'Ladakh': 21}","{'Tourism': 45, 'Festivals': 27, 'Personalities': 21}",0.5641025641025641,0.717948717948718
70,84,42.857142857142854,39.285714285714285,17.857142857142858,"{'Delhi': 36, 'Tamil_Nadu': 24, 'Puducherry': 24}","{'Personalities': 30, 'Rituals_and_Ceremonies': 24, 'Art': 24}",0.5,0.5
71,120,22.5,62.5,15.0,"{'Delhi': 87, 'Telangana': 27, 'Andhra_Pradesh': 6}","{'Personalities': 75, 'Dance_and_Music': 30, 'History': 12}",0.55,0.55
72,60,55.00000000000001,30.0,15.0,"{'West_Bengal': 27, 'Karnataka': 21, 'Delhi': 12}","{'Festivals': 33, 'Rituals_and_Ceremonies': 27}",0.7,0.65
73,93,19.35483870967742,80.64516129032258,0.0,"{'Himachal_Pradesh': 57, 'Gujarat': 27, 'Karnataka': 9}","{'Festivals': 66, 'Rituals_and_Ceremonies': 24, 'Tourism': 3}",0.6129032258064516,0.5483870967741935
74,75,68.0,32.0,0.0,"{'Arunachal_Pradesh': 39, 'Bihar': 24, 'Andhra_Pradesh': 12}","{'History': 36, 'Tourism': 30, 'Festivals': 9}",0.56,0.32
75,54,33.33333333333333,16.666666666666664,50.0,"{'Puducherry': 51, 'Odisha': 3}","{'Rituals_and_Ceremonies': 33, 'Cultural_Common_Sense': 21}",1.0,0.8888888888888888
76,57,15.789473684210526,31.57894736842105,52.63157894736842,"{'Puducherry': 42, 'Gujarat': 15}","{'Art': 42, 'History': 15}",0.3157894736842105,0.47368421052631576
77,116,33.62068965517241,40.51724137931034,25.862068965517242,"{'Rajasthan': 36, 'Mizoram': 30, 'Assam': 24}","{'Cuisine': 59, 'Tourism': 30, 'Art': 24}",0.6206896551724138,0.6293103448275862
78,84,57.14285714285714,28.57142857142857,14.285714285714285,"{'Madhya_Pradesh': 27, 'Manipur': 21, 'Nagaland': 18}","{'Art': 33, 'Costume': 21, 'Tourism': 18}",0.5714285714285714,0.5714285714285714
79,114,26.31578947368421,42.10526315789473,31.57894736842105,"{'Maharashtra': 45, 'Ladakh': 45, 'Mizoram': 24}","{'Tourism': 87, 'Costume': 24, 'History': 3}",0.6842105263157895,0.6140350877192983
80,139,19.424460431654676,74.10071942446042,6.474820143884892,"{'Delhi': 33, 'Haryana': 27, 'Himachal_Pradesh': 24}","{'Cuisine': 54, 'Art': 33, 'Cultural_Common_Sense': 21}",0.5179856115107914,0.5611510791366906
81,126,26.190476190476193,16.666666666666664,57.14285714285714,"{'Odisha': 48, 'Sikkim': 39, 'Arunachal_Pradesh': 27}","{'Art': 51, 'Cultural_Common_Sense': 30, 'Tourism': 27}",0.6904761904761905,0.7142857142857143
82,54,22.22222222222222,0.0,77.77777777777779,"{'Rajasthan': 48, 'Assam': 6}","{'History': 30, 'Rituals_and_Ceremonies': 18, 'Cuisine': 6}",0.8333333333333334,0.7222222222222222
83,102,44.11764705882353,2.941176470588235,52.94117647058824,"{'Manipur': 87, 'Dadra_and_Nagar_Haveli_and_Daman_and_Diu': 9, 'Delhi': 6}","{'History': 72, 'Tourism': 30}",0.6470588235294118,0.5882352941176471
84,60,0.0,30.0,70.0,"{'Punjab': 33, 'Rajasthan': 27}","{'Language': 33, 'Tourism': 24, 'Rituals_and_Ceremonies': 3}",0.95,1.0
85,141,23.404255319148938,64.53900709219859,12.056737588652481,"{'Himachal_Pradesh': 42, 'Puducherry': 30, 'Nagaland': 29}","{'Cuisine': 55, 'Cultural_Common_Sense': 42, 'Festivals': 27}",0.6666666666666666,0.624113475177305
86,81,85.18518518518519,3.7037037037037033,11.11111111111111,"{'Kerala': 57, 'Tamil_Nadu': 24}","{'Costume': 78, 'Tourism': 3}",0.7407407407407407,0.4444444444444444
87,94,25.53191489361702,41.48936170212766,32.97872340425532,"{'Telangana': 34, 'Sikkim': 24, 'Arunachal_Pradesh': 21}","{'Tourism': 45, 'Cultural_Common_Sense': 18, 'Personalities': 16}",0.4787234042553192,0.6808510638297872
88,93,19.35483870967742,9.67741935483871,70.96774193548387,"{'Telangana': 63, 'Odisha': 27, 'Goa': 3}","{'History': 36, 'Tourism': 30, 'Language': 27}",0.6451612903225806,0.6451612903225806
89,54,72.22222222222221,27.77777777777778,0.0,"{'Arunachal_Pradesh': 36, 'Telangana': 18}","{'Language': 36, 'Religion': 18}",0.6111111111111112,0.5555555555555556
90,120,57.49999999999999,27.500000000000004,15.0,"{'Assam': 81, 'Tamil_Nadu': 27, 'Jammu_kashmir': 6}","{'Cuisine': 75, 'Tourism': 42, 'Rituals_and_Ceremonies': 3}",0.875,0.85
91,87,65.51724137931035,34.48275862068966,0.0,{'Jharkhand': 87},{'Cuisine': 87},0.632183908045977,0.4367816091954023
92,144,95.83333333333334,4.166666666666666,0.0,{'Karnataka': 144},"{'Cultural_Common_Sense': 57, 'Rituals_and_Ceremonies': 54, 'Dance_and_Music': 33}",0.6041666666666666,0.3541666666666667
93,51,5.88235294117647,58.82352941176471,35.294117647058826,"{'Odisha': 30, 'West_Bengal': 15, 'Haryana': 6}","{'Cultural_Common_Sense': 24, 'Dance_and_Music': 21, 'Tourism': 6}",0.5882352941176471,0.8823529411764706
94,153,29.411764705882355,45.09803921568628,25.49019607843137,"{'Mizoram': 36, 'Sikkim': 33, 'Himachal_Pradesh': 24}","{'Tourism': 69, 'Dance_and_Music': 39, 'Festivals': 24}",0.45098039215686275,0.6862745098039216
95,82,14.634146341463413,15.853658536585366,69.51219512195121,"{'Tamil_Nadu': 24, 'Uttar_Pradesh': 21, 'Telangana': 18}","{'Tourism': 24, 'Festivals': 21, 'Cuisine': 19}",0.8292682926829268,0.7439024390243902
96,57,10.526315789473683,15.789473684210526,73.68421052631578,{'Telangana': 57},"{'Tourism': 42, 'Personalities': 15}",0.6842105263157895,0.7894736842105263
97,156,30.76923076923077,44.230769230769226,25.0,"{'Mizoram': 33, 'Tripura': 27, 'Telangana': 24}","{'History': 51, 'Cultural_Common_Sense': 30, 'Nightlife': 24}",0.6346153846153846,0.6730769230769231
98,90,26.666666666666668,16.666666666666664,56.666666666666664,"{'Manipur': 66, 'Punjab': 15, 'Arunachal_Pradesh': 9}","{'Cultural_Common_Sense': 42, 'Language': 33, 'Art': 15}",0.8333333333333334,0.8333333333333334
99,76,21.052631578947366,78.94736842105263,0.0,"{'Andhra_Pradesh': 65, 'Kerala': 10, 'Rajasthan': 1}","{'Rituals_and_Ceremonies': 65, 'Art': 6, 'Dance_and_Music': 4}",0.75,0.7763157894736842
100,58,25.862068965517242,58.620689655172406,15.517241379310345,{'Tripura': 58},"{'History': 39, 'Tourism': 18, 'Cultural_Common_Sense': 1}",0.3103448275862069,0.43103448275862066
